i,Time,Data
41774,835.497,31568.0
41775,835.517,34224.0
41776,835.537,33812.0
41777,835.557,30266.0
41778,835.577,33784.0
41779,835.597,34104.0
41780,835.617,34536.0
41781,835.637,33408.0
41782,835.657,33236.0
41783,835.677,33428.0
41784,835.697,31516.0
41785,835.717,33880.0
41786,835.737,33496.0
41787,835.757,30248.0
41788,835.777,32880.0
41789,835.797,33212.0
41790,835.817,32320.0
41791,835.837,33772.0
41792,835.857,33452.0
41793,835.877,32492.0
41794,835.897,32608.0
41795,835.917,33792.0
41796,835.937,33600.0
41797,835.957,33232.0
41798,835.977,32600.0
41799,835.997,28744.0
41800,836.017,33988.0
41801,836.037,34064.0
41802,836.057,30836.0
41803,836.077,33180.0
41804,836.097,30924.0
41805,836.117,31492.0
41806,836.137,34008.0
41807,836.157,34152.0
41808,836.177,32316.0
41809,836.197,33532.0
41810,836.217,33476.0
41811,836.237,31728.0
41812,836.257,30896.0
41813,836.277,32496.0
41814,836.297,33548.0
41815,836.317,30420.0
41816,836.337,35052.0
41817,836.357,33520.0
41818,836.377,33728.0
41819,836.397,33428.0
41820,836.417,33788.0
41821,836.437,34512.0
41822,836.457,32104.0
41823,836.477,30176.0
41824,836.497,30740.0
41825,836.517,33204.0
41826,836.537,32724.0
41827,836.557,31944.0
41828,836.577,33960.0
41829,836.597,33632.0
41830,836.617,32680.0
41831,836.637,35576.0
41832,836.657,34876.0
41833,836.677,30992.0
41834,836.697,34594.0
41835,836.717,34120.0
41836,836.737,32372.0
41837,836.757,32348.0
41838,836.777,33388.0
41839,836.797,33768.0
41840,836.817,30264.0
41841,836.837,34188.0
41842,836.857,31128.0
41843,836.877,30340.0
41844,836.897,33972.0
41845,836.917,35404.0
41846,836.937,32412.0
41847,836.957,33424.0
41848,836.977,33412.0
41849,836.997,32952.0
41850,837.017,33168.0
41851,837.037,33456.0
41852,837.057,33208.0
41853,837.077,31952.0
41854,837.097,30536.0
41855,837.117,33848.0
41856,837.137,34428.0
41857,837.157,30264.0
41858,837.177,33600.0
41859,837.197,32774.0
41860,837.217,29776.0
41861,837.237,32964.0
41862,837.257,33308.0
41863,837.277,31120.0
41864,837.297,33116.0
41865,837.317,34784.0
41866,837.337,31616.0
41867,837.357,30696.0
41868,837.377,33508.0
41869,837.397,35072.0
41870,837.417,32588.0
41871,837.437,34768.0
41872,837.457,33360.0
41873,837.477,32732.0
41874,837.497,30852.0
41875,837.517,34960.0
41876,837.537,33592.0
41877,837.557,32156.0
41878,837.577,32708.0
41879,837.597,33896.0
41880,837.617,32448.0
41881,837.637,32660.0
41882,837.657,33952.0
41883,837.677,31692.0
41884,837.697,31404.0
41885,837.717,34056.0
41886,837.737,33900.0
41887,837.757,32548.0
41888,837.777,34148.0
41889,837.797,33944.0
41890,837.817,33668.0
41891,837.837,31808.0
41892,837.857,34196.0
41893,837.877,33396.0
41894,837.897,33032.0
41895,837.917,33376.0
41896,837.937,34624.0
41897,837.957,32888.0
41898,837.977,31808.0
41899,837.997,33864.0
41900,838.017,33716.0
41901,838.037,30852.0
41902,838.057,33392.0
41903,838.077,32800.0
41904,838.097,30848.0
41905,838.117,33960.0
41906,838.137,32124.0
41907,838.157,29905.0
41908,838.177,33648.0
41909,838.197,31188.0
41910,838.217,32588.0
41911,838.237,31432.0
41912,838.257,32912.0
41913,838.277,33066.0
41914,838.297,32208.0
41915,838.317,30456.0
41916,838.337,35164.0
41917,838.357,34112.0
41918,838.377,32464.0
41919,838.397,34756.0
41920,838.417,34608.0
41921,838.437,30604.0
41922,838.457,32812.0
41923,838.477,32636.0
41924,838.497,30236.0
41925,838.517,34184.0
41926,838.537,34648.0
41927,838.557,32908.0
41928,838.577,33312.0
41929,838.597,32544.0
41930,838.617,34940.0
41931,838.637,35472.0
41932,838.657,31464.0
41933,838.677,33572.0
41934,838.697,33968.0
41935,838.717,33372.0
41936,838.737,31788.0
41937,838.757,34392.0
41938,838.777,32644.0
41939,838.797,32128.0
41940,838.817,33840.0
41941,838.837,33600.0
41942,838.857,30880.0
41943,838.877,32496.0
41944,838.897,34016.0
41945,838.917,30676.0
41946,838.937,29464.0
41947,838.957,33536.0
41948,838.977,33424.0
41949,838.997,31188.0
41950,839.017,34152.0
41951,839.037,33960.0
41952,839.057,32240.0
41953,839.077,33640.0
41954,839.097,33708.0
41955,839.117,33148.0
41956,839.137,33284.0
41957,839.157,34056.0
41958,839.177,30728.0
41959,839.197,30544.0
41960,839.217,33257.0
41961,839.237,33224.0
41962,839.257,31924.0
41963,839.277,32604.0
41964,839.297,33944.0
41965,839.317,34264.0
41966,839.337,34220.0
41967,839.357,33936.0
41968,839.377,34736.0
41969,839.397,32992.0
41970,839.417,32680.0
41971,839.437,34040.0
41972,839.457,32434.0
41973,839.477,32344.0
41974,839.497,32244.0
41975,839.517,33184.0
41976,839.537,30404.0
41977,839.557,33048.0
41978,839.577,33832.0
41979,839.597,30780.0
41980,839.617,32044.0
41981,839.637,35860.0
41982,839.657,34244.0
41983,839.677,32280.0
41984,839.697,33344.0
41985,839.717,33920.0
41986,839.737,33748.0
41987,839.757,33004.0
41988,839.777,34272.0
41989,839.797,33364.0
41990,839.817,33120.0
41991,839.837,33504.0
41992,839.857,32976.0
41993,839.877,31196.0
41994,839.897,33600.0
41995,839.917,33812.0
41996,839.937,30800.0
41997,839.957,32576.0
41998,839.977,32496.0
41999,839.997,33312.0
42000,840.017,33944.0
42001,840.037,29952.0
42002,840.057,30980.0
42003,840.077,29960.0
42004,840.097,33524.0
42005,840.117,35220.0
42006,840.137,34556.0
42007,840.157,31084.0
42008,840.177,33456.0
42009,840.197,33400.0
42010,840.217,30560.0
42011,840.237,33376.0
42012,840.257,31936.0
42013,840.277,31336.0
42014,840.297,34104.0
42015,840.317,33648.0
42016,840.337,33064.0
42017,840.357,33472.0
42018,840.377,33888.0
42019,840.397,34256.0
42020,840.417,34332.0
42021,840.437,31688.0
42022,840.457,32042.0
42023,840.477,31924.0
42024,840.497,30904.0
42025,840.517,33728.0
42026,840.537,31172.0
42027,840.557,30568.0
42028,840.577,34300.0
42029,840.597,34740.0
42030,840.617,34732.0
42031,840.637,34448.0
42032,840.657,34412.0
42033,840.677,32304.0
42034,840.697,33196.0
42035,840.717,35156.0
42036,840.737,32440.0
42037,840.757,33772.0
42038,840.777,31564.0
42039,840.797,32704.0
42040,840.817,33940.0
42041,840.837,32684.0
42042,840.857,30494.0
42043,840.877,33136.0
42044,840.897,33064.0
42045,840.917,33472.0
42046,840.937,33164.0
42047,840.957,31592.0
42048,840.977,30344.0
42049,840.997,34804.0
42050,841.017,35036.0
42051,841.037,30232.0
42052,841.057,33612.0
42053,841.077,34042.0
42054,841.097,32896.0
42055,841.117,34752.0
42056,841.137,31128.0
42057,841.157,34120.0
42058,841.177,33168.0
42059,841.197,30080.0
42060,841.217,32152.0
42061,841.237,32464.0
42062,841.257,28876.0
42063,841.277,32776.0
42064,841.297,32296.0
42065,841.317,31320.0
42066,841.337,34424.0
42067,841.357,33368.0
42068,841.377,32028.0
42069,841.397,33332.0
42070,841.417,34572.0
42071,841.437,34948.0
42072,841.457,30092.0
42073,841.477,33136.0
42074,841.497,33068.0
42075,841.517,33656.0
42076,841.537,32012.0
42077,841.557,33360.0
42078,841.577,34468.0
42079,841.597,32244.0
42080,841.617,35432.0
42081,841.637,34776.0
42082,841.657,31468.0
42083,841.677,31716.0
42084,841.697,33188.0
42085,841.717,32500.0
42086,841.737,32744.0
42087,841.757,33448.0
42088,841.777,33900.0
42089,841.797,32424.0
42090,841.817,35292.0
42091,841.837,34108.0
42092,841.857,32836.0
42093,841.877,29884.0
42094,841.897,35040.0
42095,841.917,34504.0
42096,841.937,31720.0
42097,841.957,33688.0
42098,841.977,33104.0
42099,841.997,30976.0
42100,842.017,34304.0
42101,842.037,34112.0
42102,842.057,31684.0
42103,842.077,29776.0
42104,842.097,33876.0
42105,842.117,35160.0
42106,842.137,30512.0
42107,842.157,34368.0
42108,842.177,33576.0
42109,842.197,30548.0
42110,842.217,32456.0
42111,842.237,32012.0
42112,842.257,32036.0
42113,842.277,31440.0
42114,842.297,32784.0
42115,842.317,31304.0
42116,842.337,31708.0
42117,842.357,31728.0
42118,842.377,34256.0
42119,842.397,34844.0
42120,842.417,33588.0
42121,842.437,33380.0
42122,842.457,32228.0
42123,842.477,30500.0
42124,842.497,33752.0
42125,842.517,33464.0
42126,842.537,30888.0
42127,842.557,33672.0
42128,842.577,34576.0
42129,842.597,34732.0
42130,842.617,33524.0
42131,842.637,32456.0
42132,842.657,33920.0
42133,842.677,33432.0
42134,842.697,31960.0
42135,842.717,34556.0
42136,842.737,31244.0
42137,842.757,29944.0
42138,842.777,33320.0
42139,842.797,34444.0
42140,842.817,34576.0
42141,842.837,33320.0
42142,842.857,34064.0
42143,842.877,34376.0
42144,842.897,32040.0
42145,842.917,35524.0
42146,842.937,33424.0
42147,842.957,31500.0
42148,842.977,30132.0
42149,842.997,34656.0
42150,843.017,33416.0
42151,843.037,31928.0
42152,843.057,34440.0
42153,843.077,32816.0
42154,843.097,32784.0
42155,843.117,35216.0
42156,843.137,33024.0
42157,843.157,30160.0
42158,843.177,32262.0
42159,843.197,34200.0
42160,843.217,28978.0
42161,843.237,29600.0
42162,843.257,31980.0
42163,843.277,30512.0
42164,843.297,33552.0
42165,843.317,34164.0
42166,843.337,34076.0
42167,843.357,33576.0
42168,843.377,30748.0
42169,843.397,34596.0
42170,843.417,34812.0
42171,843.437,30896.0
42172,843.457,34256.0
42173,843.477,33548.0
42174,843.497,31036.0
42175,843.517,33416.0
42176,843.537,33808.0
42177,843.557,30588.0
42178,843.577,33976.0
42179,843.597,34340.0
42180,843.617,33984.0
42181,843.637,33940.0
42182,843.657,33984.0
42183,843.677,33900.0
42184,843.697,32624.0
42185,843.717,30856.0
42186,843.737,34104.0
42187,843.757,34976.0
42188,843.777,30936.0
42189,843.797,33804.0
42190,843.817,33736.0
42191,843.837,33712.0
42192,843.857,30364.0
42193,843.877,33776.0
42194,843.897,33456.0
42195,843.917,31452.0
42196,843.937,33664.0
42197,843.957,33640.0
42198,843.977,30024.0
42199,843.997,33548.0
42200,844.017,32928.0
42201,844.037,32384.0
42202,844.057,34072.0
42203,844.077,29988.0
42204,844.097,33428.0
42205,844.117,34280.0
42206,844.137,31384.0
42207,844.157,33184.0
42208,844.177,32400.0
42209,844.197,30580.0
42210,844.217,33376.0
42211,844.237,32644.0
42212,844.257,32088.0
42213,844.277,32076.0
42214,844.297,34561.0
42215,844.317,30912.0
42216,844.337,31232.0
42217,844.357,34664.0
42218,844.377,34636.0
42219,844.397,32552.0
42220,844.417,35664.0
42221,844.437,34340.0
42222,844.457,32988.0
42223,844.477,30112.0
42224,844.497,33360.0
42225,844.517,34152.0
42226,844.537,31780.0
42227,844.557,33840.0
42228,844.577,34296.0
42229,844.597,33120.0
42230,844.617,34832.0
42231,844.637,33440.0
42232,844.657,31672.0
42233,844.677,32700.0
42234,844.697,32084.0
42235,844.717,32068.0
42236,844.737,32532.0
42237,844.757,33840.0
42238,844.777,33572.0
42239,844.797,33036.0
42240,844.817,32236.0
42241,844.837,33842.0
42242,844.857,33548.0
42243,844.877,33564.0
42244,844.897,31252.0
42245,844.917,34504.0
42246,844.937,30298.0
42247,844.957,29332.0
42248,844.977,33224.0
42249,844.997,34040.0
42250,845.017,32376.0
42251,845.037,34416.0
42252,845.057,33200.0
42253,845.077,32740.0
42254,845.097,34792.0
42255,845.117,34108.0
42256,845.137,33524.0
42257,845.157,33944.0
42258,845.177,31440.0
42259,845.197,31360.0
42260,845.217,30276.0
42261,845.237,29888.0
42262,845.257,32656.0
42263,845.277,33332.0
42264,845.297,30528.0
42265,845.317,33984.0
42266,845.337,34112.0
42267,845.357,30456.0
42268,845.377,34620.0
42269,845.397,34480.0
42270,845.417,33052.0
42271,845.437,34392.0
42272,845.457,32928.0
42273,845.477,31832.0
42274,845.497,33488.0
42275,845.517,33720.0
42276,845.537,33560.0
42277,845.557,31684.0
42278,845.577,29937.0
42279,845.597,36112.0
42280,845.617,34868.0
42281,845.637,30740.0
42282,845.657,34976.0
42283,845.677,35136.0
42284,845.697,32712.0
42285,845.717,34120.0
42286,845.737,33850.0
42287,845.757,33624.0
42288,845.777,31384.0
42289,845.797,34992.0
42290,845.817,33944.0
42291,845.837,31364.0
42292,845.857,33580.0
42293,845.877,33616.0
42294,845.897,32752.0
42295,845.917,29788.0
42296,845.937,33396.0
42297,845.957,33424.0
42298,845.977,30504.0
42299,845.997,33888.0
42300,846.017,31596.0
42301,846.037,31204.0
42302,846.057,33512.0
42303,846.077,33400.0
42304,846.097,33376.0
42305,846.117,32848.0
42306,846.137,33700.0
42307,846.157,32672.0
42308,846.177,30072.0
42309,846.197,33948.0
42310,846.217,33516.0
42311,846.237,30216.0
42312,846.257,33140.0
42313,846.277,32852.0
42314,846.297,33380.0
42315,846.317,31340.0
42316,846.337,33540.0
42317,846.357,33336.0
42318,846.377,34392.0
42319,846.397,31076.0
42320,846.417,34544.0
42321,846.437,33888.0
42322,846.457,30188.0
42323,846.477,33656.0
42324,846.497,34048.0
42325,846.517,30816.0
42326,846.537,33272.0
42327,846.557,33072.0
42328,846.577,31368.0
42329,846.597,34500.0
42330,846.617,34618.0
42331,846.637,34112.0
42332,846.657,32760.0
42333,846.677,33336.0
42334,846.697,33884.0
42335,846.717,34236.0
42336,846.737,33082.0
42337,846.757,32892.0
42338,846.777,33796.0
42339,846.797,31024.0
42340,846.817,32984.0
42341,846.837,33176.0
42342,846.857,32064.0
42343,846.877,33656.0
42344,846.897,32804.0
42345,846.917,30452.0
42346,846.937,33668.0
42347,846.957,33780.0
42348,846.977,33088.0
42349,846.997,32640.0
42350,847.017,31028.0
42351,847.037,33476.0
42352,847.057,33745.0
42353,847.077,32484.0
42354,847.097,34724.0
42355,847.117,32940.0
42356,847.137,31492.0
42357,847.157,33312.0
42358,847.177,33600.0
42359,847.197,30272.0
42360,847.217,32329.0
42361,847.237,31808.0
42362,847.257,31760.0
42363,847.277,32432.0
42364,847.297,31968.0
42365,847.317,30968.0
42366,847.337,33360.0
42367,847.357,34548.0
42368,847.377,34840.0
42369,847.397,34336.0
42370,847.417,31472.0
42371,847.437,33408.0
42372,847.457,32352.0
42373,847.477,31512.0
42374,847.497,33732.0
42375,847.517,33612.0
42376,847.537,31860.0
42377,847.557,32648.0
42378,847.577,33648.0
42379,847.597,34440.0
42380,847.617,30576.0
42381,847.637,34100.0
42382,847.657,32864.0
42383,847.677,30572.0
42384,847.697,32712.0
42385,847.717,32276.0
42386,847.737,31232.0
42387,847.757,32276.0
42388,847.777,34580.0
42389,847.797,34632.0
42390,847.817,33252.0
42391,847.837,33652.0
42392,847.857,33328.0
42393,847.877,32404.0
42394,847.897,34520.0
42395,847.917,32000.0
42396,847.937,31752.0
42397,847.957,32748.0
42398,847.977,32980.0
42399,847.997,33028.0
42400,848.017,33456.0
42401,848.037,34688.0
42402,848.057,33504.0
42403,848.077,34344.0
42404,848.097,34300.0
42405,848.117,29984.0
42406,848.137,33668.0
42407,848.157,31396.0
42408,848.177,33888.0
42409,848.197,31504.0
42410,848.217,29272.0
42411,848.237,31624.0
42412,848.257,32744.0
42413,848.277,33000.0
42414,848.297,31808.0
42415,848.317,33472.0
42416,848.337,33644.0
42417,848.357,32000.0
42418,848.377,34976.0
42419,848.397,34360.0
42420,848.417,31836.0
42421,848.437,33720.0
42422,848.457,32904.0
42423,848.477,33672.0
42424,848.497,32636.0
42425,848.517,31004.0
42426,848.537,33444.0
42427,848.557,32526.0
42428,848.577,32372.0
42429,848.597,36188.0
42430,848.617,34088.0
42431,848.637,30664.0
42432,848.657,34088.0
42433,848.677,31976.0
42434,848.697,32360.0
42435,848.717,31996.0
42436,848.737,34040.0
42437,848.757,31828.0
42438,848.777,34300.0
42439,848.797,34560.0
42440,848.817,34264.0
42441,848.837,32996.0
42442,848.857,31576.0
42443,848.877,34668.0
42444,848.897,34244.0
42445,848.917,33212.0
42446,848.937,32916.0
42447,848.957,32956.0
42448,848.977,33296.0
42449,848.997,31736.0
42450,849.017,32876.0
42451,849.037,31488.0
42452,849.057,29408.0
42453,849.077,32908.0
42454,849.097,34128.0
42455,849.117,29996.0
42456,849.137,33256.0
42457,849.157,33040.0
42458,849.177,32128.0
42459,849.197,33572.0
42460,849.217,30564.0
42461,849.237,32804.0
42462,849.257,31460.0
42463,849.277,32112.0
42464,849.297,33936.0
42465,849.317,33105.0
42466,849.337,31980.0
42467,849.357,35552.0
42468,849.377,35560.0
42469,849.397,31556.0
42470,849.417,34824.0
42471,849.437,33552.0
42472,849.457,30016.0
42473,849.477,33464.0
42474,849.497,33628.0
42475,849.517,30648.0
42476,849.537,33084.0
42477,849.557,33236.0
42478,849.577,34772.0
42479,849.597,34652.0
42480,849.617,30584.0
42481,849.637,33488.0
42482,849.657,34356.0
42483,849.677,31756.0
42484,849.697,34496.0
42485,849.717,33248.0
42486,849.737,30572.0
42487,849.757,34020.0
42488,849.777,32200.0
42489,849.797,30408.0
42490,849.817,34320.0
42491,849.837,33836.0
42492,849.857,31940.0
42493,849.877,35204.0
42494,849.897,35820.0
42495,849.917,33864.0
42496,849.937,30820.0
42497,849.957,33680.0
42498,849.977,33260.0
42499,849.997,29769.0
42500,850.017,32368.0
42501,850.037,33672.0
42502,850.057,32068.0
42503,850.077,32568.0
42504,850.097,33464.0
42505,850.117,30384.0
42506,850.137,29956.0
42507,850.157,34420.0
42508,850.177,34336.0
42509,850.197,30948.0
42510,850.217,32732.0
42511,850.237,32296.0
42512,850.257,29552.0
42513,850.277,32672.0
42514,850.297,34228.0
42515,850.317,33772.0
42516,850.337,34096.0
42517,850.357,31872.0
42518,850.377,35236.0
42519,850.397,32168.0
42520,850.417,32712.0
42521,850.437,32896.0
42522,850.457,35000.0
42523,850.477,33440.0
42524,850.497,34216.0
42525,850.517,34236.0
42526,850.537,33140.0
42527,850.557,31604.0
42528,850.577,34228.0
42529,850.597,34752.0
42530,850.617,30489.0
42531,850.637,35020.0
42532,850.657,34144.0
42533,850.677,34040.0
42534,850.697,31760.0
42535,850.717,30340.0
42536,850.737,33052.0
42537,850.757,32464.0
42538,850.777,32508.0
42539,850.797,35176.0
42540,850.817,33664.0
42541,850.837,30604.0
42542,850.857,33584.0
42543,850.877,34056.0
42544,850.897,30920.0
42545,850.917,33180.0
42546,850.937,33680.0
42547,850.957,30696.0
42548,850.977,34536.0
42549,850.997,33928.0
42550,851.017,32860.0
42551,851.037,32544.0
42552,851.057,29928.0
42553,851.077,34152.0
42554,851.097,33416.0
42555,851.117,29736.0
42556,851.137,30524.0
42557,851.157,32672.0
42558,851.177,32028.0
42559,851.197,34040.0
42560,851.217,33116.0
42561,851.237,29396.0
42562,851.257,33028.0
42563,851.277,33640.0
42564,851.297,32832.0
42565,851.317,31952.0
42566,851.337,35292.0
42567,851.357,33988.0
42568,851.377,33368.0
42569,851.397,35228.0
42570,851.417,33474.0
42571,851.437,34444.0
42572,851.457,30424.0
42573,851.477,33624.0
42574,851.497,34196.0
42575,851.517,32916.0
42576,851.537,31288.0
42577,851.557,33248.0
42578,851.577,31464.0
42579,851.597,31668.0
42580,851.617,34056.0
42581,851.637,34268.0
42582,851.657,31765.0
42583,851.677,34576.0
42584,851.697,34428.0
42585,851.717,31056.0
42586,851.737,34508.0
42587,851.757,34768.0
42588,851.777,34716.0
42589,851.797,33668.0
42590,851.817,32504.0
42591,851.837,32544.0
42592,851.857,33396.0
42593,851.877,32620.0
42594,851.897,33928.0
42595,851.917,32792.0
42596,851.937,30568.0
42597,851.957,33416.0
42598,851.977,33144.0
42599,851.997,31324.0
42600,852.017,33364.0
42601,852.037,32756.0
42602,852.057,31432.0
42603,852.077,33176.0
42604,852.097,33736.0
42605,852.117,31544.0
42606,852.137,32548.0
42607,852.157,33288.0
42608,852.177,33416.0
42609,852.197,32280.0
42610,852.217,31624.0
42611,852.237,32640.0
42612,852.257,30188.0
42613,852.277,33440.0
42614,852.297,34168.0
42615,852.317,30512.0
42616,852.337,34928.0
42617,852.357,34636.0
42618,852.377,34104.0
42619,852.397,30528.0
42620,852.417,33064.0
42621,852.437,33960.0
42622,852.457,30784.0
42623,852.477,33248.0
42624,852.497,30788.0
42625,852.517,29876.0
42626,852.537,30680.0
42627,852.557,34104.0
42628,852.577,34540.0
42629,852.597,32344.0
42630,852.617,35120.0
42631,852.637,33608.0
42632,852.657,33580.0
42633,852.677,34316.0
42634,852.697,35492.0
42635,852.717,31964.0
42636,852.737,34764.0
42637,852.757,35024.0
42638,852.777,33232.0
42639,852.797,33160.0
42640,852.817,34008.0
42641,852.837,33280.0
42642,852.857,33844.0
42643,852.877,34820.0
42644,852.897,30520.0
42645,852.917,33880.0
42646,852.937,34044.0
42647,852.957,30576.0
42648,852.977,32664.0
42649,852.997,31548.0
42650,853.017,33216.0
42651,853.037,31600.0
42652,853.057,32928.0
42653,853.077,33332.0
